,age,games,games_starts,minutes,cards_yellow,cards_red,minutes_90s,goals,shots,shots_free_kicks,passes_completed,passes,passes_total_distance,passes_progressive_distance,passes_short,passes_medium,passes_long,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,tackles,tackles_won,dribble_tackles,dribbled_past,blocks,interceptions,clearances,errors,touches,touches_live_ball,dribbles,miscontrols,dispossessed,passes_received,fouls,fouled,ball_recoveries,aerials_won,aerials_lost,n_injuries,n_severe_injuries,currently_injured,position_DF,position_FW,position_GK,position_MF
1726,25.915068493150685,2.0,1.0,135.0,1.0,0.0,1.5,0.0,2.0,0.0,51.0,73.0,1001.0,435.0,25.0,32.0,14.0,66.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,9.0,0.0,94.0,94.0,2.0,0.0,0.0,44.0,2.0,2.0,15.0,3.0,5.0,4,0,0,1,0,0,0
1727,32.512328767123286,13.0,11.0,1035.0,3.0,0.0,11.5,0.0,1.0,0.0,288.0,350.0,6187.0,2688.0,90.0,182.0,68.0,326.0,22.0,22.0,0.0,2.0,0.0,0.0,5.0,3.0,2.0,3.0,6.0,10.0,64.0,2.0,449.0,449.0,0.0,1.0,0.0,236.0,7.0,3.0,39.0,24.0,8.0,4,1,0,1,0,0,0
1728,28.698630136986303,8.0,7.0,510.0,2.0,1.0,5.7,0.0,3.0,0.0,130.0,221.0,2254.0,856.0,74.0,96.0,30.0,158.0,63.0,3.0,0.0,2.0,9.0,0.0,7.0,5.0,5.0,6.0,7.0,6.0,8.0,0.0,264.0,264.0,8.0,4.0,1.0,122.0,6.0,1.0,16.0,14.0,7.0,5,0,0,1,0,0,0
1729,28.715068493150685,4.0,1.0,193.0,2.0,1.0,2.1,0.0,0.0,0.0,51.0,96.0,779.0,372.0,39.0,36.0,11.0,69.0,27.0,1.0,0.0,0.0,6.0,0.0,3.0,2.0,1.0,2.0,3.0,4.0,7.0,0.0,116.0,116.0,1.0,1.0,0.0,42.0,2.0,2.0,15.0,8.0,3.0,6,2,0,1,0,0,0
1730,34.58082191780822,7.0,7.0,549.0,2.0,0.0,6.1,1.0,2.0,0.0,214.0,324.0,3851.0,1685.0,121.0,100.0,79.0,242.0,81.0,21.0,0.0,10.0,40.0,12.0,10.0,7.0,4.0,4.0,9.0,5.0,14.0,0.0,371.0,371.0,9.0,4.0,0.0,194.0,11.0,2.0,30.0,6.0,0.0,9,0,0,1,0,0,0
1731,27.83013698630137,12.0,10.0,711.0,0.0,0.0,7.9,0.0,4.0,0.0,158.0,194.0,2428.0,384.0,92.0,76.0,14.0,186.0,8.0,0.0,0.0,0.0,4.0,1.0,13.0,4.0,5.0,4.0,17.0,10.0,8.0,0.0,277.0,277.0,2.0,8.0,4.0,143.0,5.0,5.0,29.0,8.0,6.0,2,0,0,0,0,0,1
1732,27.153424657534245,6.0,6.0,511.0,2.0,1.0,5.7,0.0,5.0,1.0,198.0,235.0,3939.0,1229.0,72.0,106.0,52.0,196.0,39.0,30.0,0.0,4.0,25.0,9.0,7.0,4.0,1.0,10.0,10.0,5.0,7.0,0.0,276.0,276.0,0.0,7.0,1.0,154.0,9.0,8.0,30.0,4.0,5.0,10,1,1,0,0,0,1
1733,24.887671232876713,13.0,13.0,1022.0,6.0,0.0,11.4,2.0,13.0,0.0,341.0,436.0,5656.0,1406.0,189.0,147.0,60.0,429.0,6.0,5.0,3.0,7.0,13.0,0.0,11.0,8.0,3.0,18.0,9.0,2.0,11.0,0.0,536.0,536.0,20.0,23.0,12.0,393.0,24.0,28.0,55.0,7.0,13.0,3,1,0,0,0,0,1
1734,28.134246575342466,8.0,7.0,650.0,2.0,1.0,7.2,0.0,4.0,0.0,272.0,347.0,4966.0,1811.0,144.0,113.0,67.0,302.0,43.0,28.0,0.0,5.0,24.0,15.0,19.0,12.0,11.0,7.0,3.0,9.0,8.0,1.0,396.0,396.0,5.0,8.0,2.0,223.0,10.0,4.0,52.0,8.0,9.0,4,1,0,0,0,0,1
1735,25.84109589041096,9.0,2.0,273.0,0.0,0.0,3.0,0.0,1.0,0.0,58.0,72.0,1089.0,342.0,27.0,29.0,12.0,71.0,1.0,1.0,1.0,2.0,1.0,0.0,10.0,4.0,2.0,4.0,3.0,1.0,2.0,0.0,101.0,101.0,2.0,2.0,3.0,63.0,4.0,3.0,10.0,1.0,1.0,0,0,0,0,0,0,1
1736,23.424657534246574,8.0,4.0,362.0,2.0,0.0,4.0,0.0,2.0,0.0,123.0,151.0,1990.0,422.0,76.0,47.0,14.0,146.0,4.0,3.0,0.0,1.0,4.0,0.0,15.0,6.0,11.0,3.0,7.0,1.0,2.0,0.0,192.0,192.0,2.0,7.0,3.0,108.0,12.0,2.0,21.0,2.0,4.0,0,0,0,0,0,0,1
1737,30.515068493150686,11.0,3.0,384.0,2.0,1.0,4.3,0.0,6.0,0.0,96.0,135.0,1429.0,499.0,53.0,51.0,13.0,119.0,14.0,2.0,0.0,0.0,21.0,1.0,7.0,4.0,5.0,4.0,6.0,2.0,3.0,0.0,179.0,179.0,12.0,11.0,2.0,120.0,7.0,6.0,16.0,3.0,7.0,2,0,0,1,0,0,1
1738,25.545205479452054,14.0,14.0,1212.0,3.0,0.0,13.5,4.0,30.0,5.0,184.0,296.0,2228.0,512.0,166.0,78.0,14.0,289.0,5.0,0.0,1.0,0.0,9.0,0.0,12.0,6.0,4.0,6.0,6.0,0.0,19.0,0.0,430.0,429.0,15.0,32.0,19.0,359.0,21.0,39.0,38.0,62.0,64.0,7,0,0,0,1,0,0
1739,25.64109589041096,14.0,14.0,1105.0,2.0,0.0,12.3,1.0,16.0,0.0,209.0,286.0,2849.0,575.0,157.0,69.0,19.0,262.0,24.0,0.0,1.0,5.0,9.0,1.0,4.0,1.0,3.0,2.0,4.0,0.0,3.0,0.0,376.0,375.0,29.0,20.0,23.0,286.0,10.0,22.0,26.0,12.0,23.0,2,0,0,0,1,0,0
1740,27.232876712328768,8.0,0.0,234.0,2.0,0.0,2.6,1.0,7.0,0.0,56.0,87.0,715.0,202.0,37.0,21.0,8.0,77.0,7.0,4.0,0.0,0.0,6.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,120.0,120.0,11.0,3.0,5.0,90.0,9.0,12.0,12.0,5.0,4.0,1,0,0,0,1,0,1
1741,34.087671232876716,6.0,0.0,42.0,2.0,0.0,0.5,0.0,1.0,0.0,11.0,15.0,168.0,14.0,7.0,6.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,22.0,0.0,2.0,1.0,16.0,5.0,1.0,2.0,1.0,0.0,1,1,0,0,1,0,0
1742,29.473972602739725,10.0,10.0,900.0,3.0,0.0,10.0,0.0,0.0,0.0,219.0,358.0,8154.0,6934.0,14.0,89.0,253.0,238.0,119.0,37.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,380.0,380.0,0.0,1.0,0.0,152.0,1.0,1.0,8.0,2.0,1.0,6,1,0,0,0,1,0
1743,31.564383561643837,4.0,4.0,360.0,1.0,0.0,4.0,0.0,0.0,0.0,93.0,136.0,3511.0,2970.0,6.0,29.0,100.0,94.0,41.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,143.0,143.0,0.0,0.0,0.0,58.0,0.0,0.0,7.0,1.0,0.0,4,3,0,0,0,1,0
1744,28.778082191780822,12.0,12.0,1039.0,6.0,1.0,11.5,1.0,8.0,0.0,377.0,471.0,7949.0,2999.0,144.0,206.0,115.0,456.0,14.0,14.0,0.0,10.0,1.0,0.0,15.0,8.0,9.0,1.0,6.0,19.0,56.0,0.0,589.0,589.0,0.0,4.0,0.0,335.0,22.0,11.0,55.0,30.0,16.0,5,1,0,1,0,0,0
1745,30.80821917808219,13.0,13.0,1116.0,4.0,1.0,12.4,0.0,4.0,0.0,405.0,510.0,8767.0,3126.0,118.0,266.0,116.0,485.0,25.0,25.0,0.0,15.0,2.0,0.0,12.0,7.0,7.0,3.0,17.0,16.0,43.0,0.0,618.0,618.0,5.0,4.0,3.0,359.0,12.0,2.0,59.0,21.0,18.0,5,1,0,1,0,0,0
1746,33.676712328767124,3.0,2.0,144.0,0.0,0.0,1.6,0.0,0.0,0.0,47.0,59.0,1035.0,309.0,17.0,27.0,15.0,54.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,7.0,0.0,73.0,73.0,0.0,0.0,1.0,32.0,2.0,0.0,7.0,4.0,1.0,9,1,0,1,0,0,0
1747,27.835616438356166,13.0,10.0,891.0,2.0,0.0,9.9,0.0,8.0,0.0,354.0,459.0,5686.0,2416.0,202.0,168.0,62.0,351.0,106.0,3.0,2.0,1.0,20.0,0.0,22.0,12.0,14.0,12.0,15.0,17.0,21.0,1.0,568.0,568.0,17.0,13.0,9.0,262.0,21.0,12.0,49.0,18.0,7.0,3,0,0,1,0,0,0
1748,31.356164383561644,10.0,6.0,563.0,1.0,1.0,6.3,0.0,9.0,0.0,172.0,233.0,2775.0,1303.0,98.0,89.0,30.0,197.0,35.0,1.0,0.0,0.0,20.0,0.0,11.0,5.0,8.0,7.0,6.0,8.0,14.0,0.0,309.0,309.0,11.0,12.0,5.0,159.0,14.0,2.0,38.0,8.0,8.0,7,2,0,1,0,0,1
1749,28.353424657534248,14.0,14.0,1122.0,5.0,0.0,12.5,0.0,14.0,0.0,390.0,476.0,6144.0,1781.0,236.0,180.0,35.0,470.0,6.0,6.0,0.0,6.0,1.0,0.0,20.0,13.0,7.0,4.0,7.0,13.0,23.0,0.0,582.0,582.0,10.0,9.0,7.0,336.0,26.0,17.0,77.0,26.0,23.0,12,2,0,0,0,0,1
1750,24.536986301369865,14.0,9.0,876.0,2.0,0.0,9.7,0.0,17.0,0.0,368.0,449.0,7223.0,2384.0,161.0,182.0,84.0,422.0,24.0,19.0,1.0,12.0,13.0,3.0,15.0,7.0,7.0,9.0,10.0,1.0,9.0,0.0,521.0,521.0,1.0,8.0,2.0,357.0,15.0,5.0,48.0,4.0,3.0,3,0,0,0,0,0,1
1751,24.18082191780822,4.0,0.0,35.0,0.0,0.0,0.4,0.0,2.0,0.0,13.0,19.0,214.0,60.0,8.0,8.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,30.0,30.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,2.0,0.0,0,0,0,0,0,0,1
1752,20.994520547945207,12.0,9.0,774.0,3.0,0.0,8.6,2.0,8.0,0.0,229.0,291.0,3305.0,792.0,161.0,84.0,16.0,275.0,14.0,3.0,0.0,2.0,3.0,0.0,9.0,5.0,0.0,3.0,9.0,11.0,5.0,0.0,383.0,382.0,18.0,16.0,21.0,280.0,16.0,24.0,40.0,6.0,13.0,1,0,0,0,1,0,1
1753,33.72054794520548,2.0,0.0,11.0,0.0,0.0,0.1,0.0,0.0,0.0,12.0,13.0,223.0,50.0,5.0,3.0,3.0,12.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,2.0,0.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,1
1754,28.424657534246574,14.0,14.0,1139.0,2.0,0.0,12.7,1.0,10.0,0.0,496.0,618.0,9725.0,2599.0,230.0,214.0,132.0,538.0,75.0,32.0,1.0,20.0,66.0,39.0,10.0,6.0,6.0,5.0,6.0,6.0,2.0,0.0,687.0,687.0,15.0,14.0,7.0,471.0,7.0,10.0,67.0,5.0,15.0,5,0,0,0,1,0,1
1755,29.367123287671234,11.0,4.0,425.0,2.0,0.0,4.7,1.0,11.0,0.0,170.0,226.0,3146.0,866.0,100.0,55.0,53.0,193.0,32.0,11.0,2.0,4.0,36.0,18.0,7.0,1.0,3.0,5.0,5.0,4.0,6.0,0.0,285.0,285.0,6.0,12.0,3.0,190.0,7.0,7.0,24.0,7.0,12.0,11,0,0,0,0,0,1
1756,25.65205479452055,7.0,3.0,287.0,0.0,0.0,3.2,1.0,2.0,0.0,85.0,125.0,1231.0,271.0,55.0,38.0,15.0,122.0,3.0,0.0,0.0,1.0,26.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,167.0,167.0,21.0,10.0,9.0,131.0,5.0,5.0,14.0,2.0,0.0,4,1,0,0,1,0,1
1757,31.345205479452055,11.0,7.0,554.0,1.0,0.0,6.2,1.0,19.0,0.0,53.0,87.0,596.0,91.0,48.0,26.0,4.0,83.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,5.0,0.0,159.0,159.0,4.0,23.0,14.0,122.0,15.0,9.0,10.0,28.0,30.0,8,1,0,0,1,0,0
1758,34.6958904109589,14.0,14.0,1260.0,2.0,0.0,14.0,0.0,0.0,0.0,322.0,453.0,9037.0,6371.0,62.0,153.0,235.0,315.0,136.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,485.0,485.0,0.0,0.0,0.0,223.0,0.0,4.0,17.0,3.0,0.0,3,1,0,0,0,1,0
1759,27.156164383561645,14.0,14.0,1260.0,2.0,0.0,14.0,1.0,6.0,0.0,625.0,734.0,12828.0,4072.0,193.0,414.0,110.0,712.0,19.0,17.0,0.0,3.0,0.0,0.0,26.0,17.0,8.0,4.0,14.0,11.0,48.0,0.0,854.0,854.0,4.0,4.0,4.0,565.0,9.0,6.0,86.0,24.0,25.0,3,0,0,1,0,0,0
1760,25.81917808219178,13.0,13.0,1170.0,3.0,0.0,13.0,0.0,6.0,0.0,659.0,746.0,13300.0,4671.0,227.0,395.0,116.0,726.0,19.0,19.0,0.0,9.0,1.0,0.0,10.0,7.0,2.0,7.0,7.0,23.0,49.0,1.0,854.0,854.0,4.0,6.0,1.0,587.0,13.0,12.0,74.0,26.0,23.0,4,0,0,1,0,0,0
1761,23.536986301369865,10.0,4.0,478.0,2.0,0.0,5.3,0.0,3.0,0.0,277.0,350.0,4563.0,1961.0,158.0,129.0,48.0,282.0,68.0,11.0,0.0,1.0,11.0,0.0,19.0,9.0,13.0,1.0,5.0,4.0,11.0,0.0,396.0,396.0,4.0,3.0,4.0,236.0,9.0,2.0,39.0,3.0,3.0,4,0,0,1,0,0,0
1762,28.016438356164382,14.0,14.0,1255.0,2.0,0.0,13.9,0.0,5.0,0.0,621.0,800.0,10345.0,2967.0,325.0,333.0,96.0,646.0,151.0,13.0,0.0,9.0,57.0,0.0,44.0,29.0,16.0,19.0,20.0,8.0,14.0,0.0,965.0,965.0,69.0,27.0,21.0,607.0,20.0,31.0,86.0,10.0,9.0,0,0,0,1,0,0,0
1763,31.427397260273974,11.0,11.0,873.0,3.0,0.0,9.7,0.0,8.0,0.0,451.0,590.0,7290.0,3104.0,236.0,242.0,62.0,487.0,100.0,12.0,0.0,2.0,36.0,0.0,19.0,8.0,13.0,6.0,10.0,6.0,24.0,0.0,683.0,683.0,11.0,8.0,3.0,429.0,22.0,8.0,45.0,17.0,10.0,15,1,1,1,0,0,0
1764,29.676712328767124,1.0,1.0,71.0,0.0,0.0,0.8,0.0,0.0,0.0,27.0,35.0,415.0,186.0,17.0,10.0,4.0,34.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,40.0,40.0,0.0,1.0,1.0,24.0,3.0,0.0,7.0,0.0,1.0,5,1,0,0,0,0,1
1765,27.328767123287673,11.0,7.0,638.0,2.0,0.0,7.1,0.0,2.0,0.0,316.0,366.0,5850.0,1432.0,148.0,142.0,65.0,345.0,19.0,15.0,0.0,7.0,4.0,1.0,18.0,10.0,4.0,7.0,14.0,8.0,11.0,0.0,441.0,441.0,10.0,6.0,6.0,289.0,8.0,7.0,36.0,11.0,7.0,10,2,0,0,0,0,1
1766,23.80821917808219,14.0,13.0,1123.0,1.0,0.0,12.5,0.0,11.0,0.0,709.0,772.0,12756.0,2748.0,308.0,354.0,81.0,721.0,50.0,33.0,0.0,5.0,7.0,3.0,10.0,6.0,3.0,13.0,11.0,14.0,7.0,1.0,860.0,860.0,5.0,14.0,6.0,603.0,10.0,3.0,75.0,7.0,20.0,2,0,0,0,0,0,1
1767,18.813698630136987,1.0,0.0,34.0,1.0,0.0,0.4,0.0,0.0,0.0,11.0,12.0,148.0,37.0,8.0,3.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,1.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
1768,24.50958904109589,5.0,0.0,54.0,0.0,0.0,0.6,0.0,0.0,0.0,29.0,31.0,433.0,88.0,18.0,8.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,39.0,39.0,0.0,1.0,2.0,27.0,3.0,0.0,5.0,0.0,1.0,2,0,0,0,0,0,1
1769,28.5013698630137,13.0,12.0,1017.0,0.0,1.0,11.3,0.0,14.0,0.0,268.0,379.0,3827.0,1058.0,191.0,107.0,39.0,350.0,28.0,6.0,0.0,0.0,44.0,20.0,36.0,19.0,15.0,20.0,20.0,20.0,7.0,0.0,516.0,516.0,20.0,19.0,12.0,302.0,13.0,18.0,71.0,3.0,14.0,1,0,0,0,0,0,1
1770,24.77260273972603,14.0,7.0,599.0,1.0,0.0,6.7,0.0,13.0,0.0,149.0,172.0,2112.0,286.0,95.0,50.0,13.0,169.0,3.0,0.0,0.0,1.0,6.0,2.0,13.0,8.0,6.0,6.0,10.0,1.0,4.0,0.0,261.0,261.0,17.0,21.0,11.0,188.0,11.0,10.0,22.0,2.0,18.0,11,0,0,0,1,0,1
1771,30.893150684931506,6.0,2.0,187.0,0.0,0.0,2.1,0.0,1.0,0.0,76.0,95.0,1102.0,268.0,47.0,31.0,8.0,92.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,1.0,5.0,4.0,3.0,0.0,0.0,115.0,115.0,1.0,2.0,3.0,82.0,7.0,3.0,11.0,2.0,3.0,6,1,0,0,1,0,1
1772,35.31780821917808,14.0,12.0,1122.0,3.0,0.0,12.5,7.0,26.0,2.0,362.0,471.0,5526.0,1290.0,245.0,142.0,44.0,435.0,33.0,11.0,3.0,4.0,18.0,6.0,0.0,0.0,0.0,5.0,5.0,4.0,9.0,0.0,573.0,571.0,21.0,21.0,26.0,459.0,4.0,31.0,45.0,9.0,20.0,7,0,0,0,1,0,0
1773,28.317808219178083,10.0,3.0,331.0,1.0,1.0,3.7,1.0,15.0,0.0,38.0,67.0,578.0,102.0,31.0,22.0,7.0,65.0,2.0,0.0,1.0,1.0,2.0,0.0,5.0,3.0,1.0,2.0,4.0,0.0,2.0,0.0,126.0,126.0,8.0,20.0,5.0,100.0,10.0,9.0,11.0,14.0,12.0,13,4,0,0,1,0,1
1774,30.895890410958906,4.0,4.0,360.0,1.0,0.0,4.0,0.0,0.0,0.0,117.0,163.0,3018.0,2123.0,23.0,64.0,75.0,116.0,46.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,173.0,173.0,0.0,1.0,0.0,76.0,0.0,1.0,5.0,0.0,0.0,1,0,0,0,0,1,0
1775,34.846575342465755,10.0,10.0,900.0,0.0,0.0,10.0,0.0,0.0,0.0,288.0,340.0,7160.0,4635.0,53.0,176.0,111.0,265.0,75.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,356.0,356.0,0.0,0.0,0.0,187.0,0.0,0.0,16.0,1.0,0.0,2,0,0,0,0,1,0
1776,24.043835616438358,14.0,14.0,1260.0,2.0,0.0,14.0,0.0,8.0,0.0,717.0,821.0,14206.0,5038.0,263.0,408.0,131.0,779.0,42.0,34.0,0.0,8.0,1.0,0.0,25.0,13.0,12.0,2.0,16.0,19.0,30.0,0.0,931.0,931.0,4.0,2.0,0.0,650.0,19.0,14.0,62.0,37.0,19.0,5,0,0,1,0,0,0
1777,33.12876712328767,8.0,8.0,690.0,2.0,0.0,7.7,2.0,6.0,0.0,401.0,446.0,7485.0,2629.0,156.0,227.0,51.0,427.0,17.0,14.0,0.0,4.0,0.0,0.0,9.0,6.0,5.0,1.0,11.0,4.0,32.0,1.0,517.0,517.0,2.0,3.0,0.0,360.0,6.0,6.0,41.0,14.0,12.0,5,1,0,1,0,0,1
1778,33.37534246575343,8.0,6.0,499.0,2.0,0.0,5.5,0.0,3.0,0.0,312.0,358.0,5746.0,2365.0,125.0,192.0,36.0,350.0,7.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,7.0,3.0,20.0,2.0,405.0,405.0,3.0,1.0,4.0,269.0,5.0,5.0,33.0,25.0,7.0,4,1,0,1,0,0,0
1779,31.572602739726026,7.0,7.0,615.0,2.0,0.0,6.8,0.0,1.0,0.0,359.0,412.0,7249.0,2858.0,104.0,223.0,72.0,381.0,27.0,21.0,0.0,4.0,1.0,0.0,7.0,4.0,4.0,3.0,1.0,5.0,24.0,0.0,453.0,453.0,1.0,0.0,2.0,331.0,5.0,1.0,22.0,11.0,4.0,5,2,0,1,0,0,0
1780,21.33150684931507,13.0,11.0,908.0,3.0,0.0,10.1,0.0,8.0,0.0,382.0,489.0,5985.0,1666.0,242.0,173.0,50.0,407.0,81.0,6.0,1.0,0.0,40.0,2.0,13.0,6.0,4.0,3.0,8.0,5.0,17.0,0.0,565.0,565.0,24.0,10.0,8.0,375.0,8.0,8.0,57.0,0.0,5.0,1,0,0,1,0,0,0
1781,20.47945205479452,10.0,5.0,506.0,1.0,0.0,5.6,0.0,2.0,0.0,253.0,329.0,4142.0,1131.0,142.0,123.0,42.0,281.0,47.0,4.0,0.0,2.0,27.0,0.0,13.0,9.0,6.0,4.0,4.0,3.0,2.0,0.0,381.0,381.0,28.0,16.0,4.0,248.0,5.0,5.0,41.0,1.0,3.0,1,0,0,1,1,0,0
1782,31.16986301369863,1.0,1.0,74.0,0.0,0.0,0.8,0.0,0.0,0.0,28.0,30.0,453.0,79.0,11.0,16.0,2.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,37.0,37.0,1.0,1.0,0.0,20.0,1.0,2.0,8.0,2.0,0.0,8,2,0,0,0,0,1
1783,22.104109589041094,6.0,1.0,141.0,0.0,0.0,1.6,0.0,3.0,0.0,45.0,61.0,740.0,145.0,27.0,18.0,9.0,58.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,79.0,79.0,2.0,1.0,4.0,52.0,2.0,2.0,7.0,0.0,3.0,2,1,0,0,0,0,1
1784,24.882191780821916,11.0,9.0,629.0,1.0,0.0,7.0,0.0,14.0,0.0,207.0,268.0,3223.0,829.0,126.0,89.0,32.0,263.0,3.0,0.0,3.0,4.0,15.0,0.0,19.0,7.0,4.0,4.0,10.0,2.0,6.0,0.0,355.0,355.0,12.0,15.0,11.0,266.0,21.0,15.0,30.0,9.0,20.0,9,2,0,0,0,0,1
1785,25.410958904109588,14.0,14.0,1245.0,1.0,0.0,13.8,0.0,20.0,3.0,764.0,902.0,13810.0,4121.0,380.0,290.0,171.0,784.0,113.0,59.0,2.0,22.0,94.0,46.0,19.0,7.0,5.0,6.0,13.0,17.0,12.0,0.0,998.0,998.0,14.0,9.0,6.0,708.0,11.0,18.0,60.0,7.0,3.0,1,0,0,0,0,0,1
1786,20.84931506849315,7.0,3.0,313.0,1.0,0.0,3.5,1.0,4.0,0.0,93.0,116.0,1181.0,315.0,72.0,32.0,2.0,111.0,4.0,2.0,1.0,1.0,0.0,0.0,6.0,4.0,1.0,3.0,3.0,1.0,2.0,0.0,158.0,158.0,10.0,13.0,9.0,126.0,2.0,8.0,14.0,1.0,5.0,4,0,0,0,1,0,1
1787,23.778082191780822,2.0,0.0,103.0,0.0,0.0,1.1,2.0,2.0,0.0,23.0,30.0,238.0,38.0,15.0,7.0,2.0,29.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,4.0,4.0,4.0,40.0,1.0,1.0,3.0,0.0,1.0,2,2,0,0,0,0,1
1788,25.778082191780822,7.0,2.0,206.0,0.0,0.0,2.3,0.0,1.0,0.0,68.0,89.0,1029.0,232.0,50.0,29.0,5.0,87.0,1.0,0.0,1.0,0.0,7.0,0.0,4.0,1.0,1.0,5.0,2.0,1.0,3.0,0.0,111.0,111.0,4.0,3.0,4.0,84.0,1.0,6.0,8.0,0.0,5.0,2,1,0,0,1,0,1
1789,27.882191780821916,2.0,1.0,91.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,32.0,258.0,109.0,16.0,8.0,3.0,31.0,1.0,0.0,0.0,0.0,5.0,1.0,6.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,43.0,43.0,5.0,1.0,1.0,27.0,0.0,1.0,6.0,0.0,0.0,1,0,0,0,0,0,1
1790,22.649315068493152,13.0,9.0,796.0,0.0,0.0,8.8,3.0,23.0,1.0,151.0,221.0,2039.0,593.0,116.0,66.0,21.0,209.0,9.0,3.0,0.0,1.0,19.0,1.0,7.0,0.0,3.0,9.0,5.0,3.0,1.0,0.0,321.0,321.0,43.0,20.0,9.0,242.0,9.0,16.0,29.0,1.0,8.0,0,0,0,0,1,0,1
1791,36.12054794520548,10.0,3.0,419.0,2.0,0.0,4.7,4.0,9.0,0.0,44.0,60.0,601.0,47.0,32.0,17.0,5.0,52.0,8.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,2.0,1.0,1.0,4.0,0.0,94.0,90.0,1.0,5.0,2.0,58.0,15.0,8.0,12.0,5.0,6.0,15,0,0,0,1,0,0
1792,28.91780821917808,13.0,13.0,1170.0,3.0,0.0,13.0,0.0,0.0,0.0,238.0,383.0,6925.0,5116.0,33.0,128.0,220.0,245.0,136.0,33.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,408.0,408.0,0.0,0.0,0.0,146.0,0.0,1.0,13.0,1.0,0.0,1,0,0,0,0,1,0
1793,41.06027397260274,1.0,1.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,29.0,462.0,309.0,8.0,11.0,10.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,29.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,7,2,0,0,0,1,0
1794,31.517808219178082,12.0,12.0,948.0,4.0,1.0,10.5,3.0,14.0,8.0,432.0,528.0,10127.0,3637.0,106.0,279.0,133.0,504.0,22.0,21.0,0.0,17.0,1.0,0.0,8.0,5.0,5.0,4.0,9.0,6.0,37.0,0.0,604.0,604.0,3.0,0.0,1.0,402.0,9.0,3.0,41.0,20.0,8.0,8,3,0,1,0,0,0
1795,24.471232876712328,2.0,1.0,102.0,0.0,0.0,1.1,0.0,0.0,0.0,67.0,79.0,1341.0,326.0,24.0,44.0,11.0,76.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,87.0,87.0,1.0,0.0,1.0,63.0,0.0,0.0,6.0,1.0,1.0,2,0,0,1,0,0,0
